time,V(N001),V(N002),I(V1),I(R1),I(C1),I(L1)
3.01e-05,2.188,-0.19697,-0.000238497,-0.000238497,-4.25858e-05,-0.000195911
3.02e-05,2.18862,-0.192712,-0.000238133,-0.000238133,-6.19186e-05,-0.000176214
3.03e-05,2.18923,-0.18652,-0.000237575,-0.000237575,-8.06323e-05,-0.000156943
3.04e-05,2.18985,-0.178457,-0.000236831,-0.000236831,-9.85397e-05,-0.000138291
3.05e-05,2.19047,-0.168603,-0.000235907,-0.000235907,-0.000115462,-0.000120445
3.06e-05,2.19108,-0.157056,-0.000234814,-0.000234814,-0.000131229,-0.000103585
3.07e-05,2.1917,-0.143934,-0.000233563,-0.000233563,-0.000145684,-8.78794e-05
3.08e-05,2.19232,-0.129365,-0.000232168,-0.000232168,-0.000158682,-7.3486e-05
3.09e-05,2.19293,-0.113497,-0.000230643,-0.000230643,-0.000170094,-6.05495e-05
3.1e-05,2.19355,-0.0964876,-0.000229004,-0.000229004,-0.000179804,-4.91998e-05
3.11e-05,2.19417,-0.0785072,-0.000227267,-0.000227267,-0.000187716,-3.9551e-05
3.12e-05,2.19478,-0.0597356,-0.000225452,-0.000225452,-0.000193751,-3.17003e-05
3.13e-05,2.1954,-0.0403605,-0.000223576,-0.000223576,-0.000197849,-2.57267e-05
3.14e-05,2.19601,-0.0205755,-0.000221659,-0.000221659,-0.000199968,-2.16907e-05
3.15e-05,2.19663,-0.000578714,-0.000219721,-0.000219721,-0.000200088,-1.96331e-05
3.16e-05,2.19725,0.0194301,-0.000217782,-0.000217782,-0.000198206,-1.95753e-05
3.17e-05,2.19786,0.0392507,-0.000215861,-0.000215861,-0.000194343,-2.15183e-05
3.18e-05,2.19848,0.058685,-0.000213979,-0.000213979,-0.000188536,-2.54433e-05
3.19e-05,2.19909,0.0775386,-0.000212156,-0.000212156,-0.000180844,-3.13118e-05
3.2e-05,2.19971,0.095623,-0.000210409,-0.000210409,-0.000171343,-3.90657e-05
3.21e-05,2.20033,0.112757,-0.000208757,-0.000208757,-0.000160129,-4.8628e-05
3.22e-05,2.20094,0.12877,-0.000207217,-0.000207217,-0.000147313,-5.99037e-05
3.23e-05,2.20156,0.143501,-0.000205806,-0.000205806,-0.000133025,-7.27807e-05
3.24e-05,2.20217,0.156804,-0.000204537,-0.000204537,-0.000117406,-8.71309e-05
3.25e-05,2.20279,0.168545,-0.000203424,-0.000203424,-0.000100613,-0.000102811
3.26e-05,2.2034,0.178606,-0.00020248,-0.00020248,-8.28139e-05,-0.000119666
3.27e-05,2.20402,0.186887,-0.000201713,-0.000201713,-6.41867e-05,-0.000137526
3.28e-05,2.20463,0.193306,-0.000201133,-0.000201133,-4.49176e-05,-0.000156215
3.29e-05,2.20525,0.197798,-0.000200745,-0.000200745,-2.51994e-05,-0.000175546
3.3e-05,2.20586,0.200318,-0.000200554,-0.000200554,-5.22908e-06,-0.000195325
3.31e-05,2.20648,0.200841,-0.000200564,-0.000200564,1.47935e-05,-0.000215357
3.32e-05,2.20709,0.199361,-0.000200773,-0.000200773,3.46681e-05,-0.000235441
3.33e-05,2.20771,0.195894,-0.000201181,-0.000201181,5.41961e-05,-0.000255377
3.34e-05,2.20832,0.190475,-0.000201785,-0.000201785,7.31821e-05,-0.000274967
3.35e-05,2.20894,0.183157,-0.000202578,-0.000202578,9.14363e-05,-0.000294014
3.36e-05,2.20955,0.174013,-0.000203554,-0.000203554,0.000108776,-0.00031233
3.37e-05,2.21016,0.163135,-0.000204703,-0.000204703,0.000125028,-0.000329731
3.38e-05,2.21078,0.150632,-0.000206015,-0.000206015,0.00014003,-0.000346045
3.39e-05,2.21139,0.136629,-0.000207476,-0.000207476,0.000153632,-0.000361108
3.4e-05,2.21201,0.121266,-0.000209074,-0.000209074,0.000165697,-0.000374771
3.41e-05,2.21262,0.104697,-0.000210792,-0.000210792,0.000176105,-0.000386898
3.42e-05,2.21324,0.0870861,-0.000212615,-0.000212615,0.000184752,-0.000397367
3.43e-05,2.21385,0.0686109,-0.000214524,-0.000214524,0.000191552,-0.000406076
3.44e-05,2.21446,0.0494557,-0.000216501,-0.000216501,0.000196436,-0.000412937
3.45e-05,2.21508,0.029812,-0.000218526,-0.000218526,0.000199356,-0.000417882
3.46e-05,2.21569,0.00987644,-0.000220581,-0.000220581,0.000200282,-0.000420864
3.47e-05,2.2163,-0.0101518,-0.000222646,-0.000222646,0.000199206,-0.000421851
3.48e-05,2.21692,-0.0300724,-0.000224699,-0.000224699,0.000196137,-0.000420836
3.49e-05,2.21753,-0.0496861,-0.000226722,-0.000226722,0.000191107,-0.000417829
3.5e-05,2.21814,-0.0687968,-0.000228694,-0.000228694,0.000184166,-0.00041286
3.51e-05,2.21876,-0.0872135,-0.000230597,-0.000230597,0.000175384,-0.000405981
3.52e-05,2.21937,-0.104752,-0.000232412,-0.000232412,0.000164847,-0.000397259
3.53e-05,2.21998,-0.121237,-0.000234122,-0.000234122,0.000152662,-0.000386784
3.54e-05,2.2206,-0.136503,-0.00023571,-0.00023571,0.000138951,-0.00037466
3.55e-05,2.22121,-0.150398,-0.000237161,-0.000237161,0.00012385,-0.00036101
3.56e-05,2.22182,-0.162783,-0.00023846,-0.00023846,0.00010751,-0.00034597
3.57e-05,2.22243,-0.173534,-0.000239597,-0.000239597,9.00954e-05,-0.000329692
3.58e-05,2.22305,-0.182543,-0.000240559,-0.000240559,7.17798e-05,-0.000312339
3.59e-05,2.22366,-0.189721,-0.000241338,-0.000241338,5.27464e-05,-0.000294084
3.6e-05,2.22427,-0.194996,-0.000241927,-0.000241927,3.31856e-05,-0.000275112
3.61e-05,2.22488,-0.198315,-0.00024232,-0.00024232,1.32929e-05,-0.000255613
3.62e-05,2.2255,-0.199644,-0.000242514,-0.000242514,-6.73269e-06,-0.000235781
3.63e-05,2.22611,-0.198971,-0.000242508,-0.000242508,-2.66909e-05,-0.000215817
3.64e-05,2.22672,-0.196301,-0.000242302,-0.000242302,-4.63823e-05,-0.00019592
3.65e-05,2.22733,-0.191663,-0.000241899,-0.000241899,-6.56098e-05,-0.00017629
3.66e-05,2.22794,-0.185102,-0.000241305,-0.000241305,-8.41812e-05,-0.000157123
3.67e-05,2.22855,-0.176684,-0.000240524,-0.000240524,-0.000101911,-0.000138613
3.68e-05,2.22917,-0.166493,-0.000239566,-0.000239566,-0.000118621,-0.000120945
3.69e-05,2.22978,-0.154631,-0.000238441,-0.000238441,-0.000134146,-0.000104295
3.7e-05,2.23039,-0.141216,-0.000237161,-0.000237161,-0.000148328,-8.88323e-05
3.71e-05,2.231,-0.126384,-0.000235738,-0.000235738,-0.000161028,-7.47107e-05
3.72e-05,2.23161,-0.110281,-0.000234189,-0.000234189,-0.000172117,-6.20723e-05
3.73e-05,2.23222,-0.093069,-0.000232529,-0.000232529,-0.000181485,-5.10442e-05
3.74e-05,2.23283,-0.0749205,-0.000230775,-0.000230775,-0.000189038,-4.17373e-05
3.75e-05,2.23345,-0.0560167,-0.000228946,-0.000228946,-0.000194701,-3.42453e-05
3.76e-05,2.23406,-0.0365466,-0.00022706,-0.00022706,-0.000198417,-2.86436e-05
3.77e-05,2.23467,-0.016705,-0.000225137,-0.000225137,-0.000200148,-2.49889e-05
3.78e-05,2.23528,0.00330986,-0.000223197,-0.000223197,-0.000199878,-2.33184e-05
3.79e-05,2.23589,0.0232977,-0.000221259,-0.000221259,-0.00019761,-2.36494e-05
3.8e-05,2.2365,0.0430587,-0.000219344,-0.000219344,-0.000193365,-2.59792e-05
3.81e-05,2.23711,0.0623951,-0.000217471,-0.000217471,-0.000187186,-3.02851e-05
3.82e-05,2.23772,0.0811138,-0.000215661,-0.000215661,-0.000179136,-3.65246e-05
3.83e-05,2.23833,0.0990274,-0.00021393,-0.00021393,-0.000169294,-4.4636e-05
3.84e-05,2.23894,0.115957,-0.000212298,-0.000212298,-0.00015776,-5.45387e-05
3.85e-05,2.23955,0.131733,-0.000210782,-0.000210782,-0.000144647,-6.61344e-05
3.86e-05,2.24016,0.146198,-0.000209396,-0.000209396,-0.000130089,-7.93077e-05
3.87e-05,2.24077,0.159206,-0.000208156,-0.000208156,-0.000114229,-9.39274e-05
3.88e-05,2.24138,0.170629,-0.000207075,-0.000207075,-9.7227e-05,-0.000109848
3.89e-05,2.24199,0.180352,-0.000206164,-0.000206164,-7.92528e-05,-0.000126911
3.9e-05,2.2426,0.188277,-0.000205432,-0.000205432,-6.0486e-05,-0.000144946
3.91e-05,2.24321,0.194326,-0.000204888,-0.000204888,-4.11144e-05,-0.000163774
3.92e-05,2.24382,0.198437,-0.000204538,-0.000204538,-2.13316e-05,-0.000183206
3.93e-05,2.24443,0.20057,-0.000204386,-0.000204386,-1.33549e-06,-0.00020305
3.94e-05,2.24504,0.200704,-0.000204433,-0.000204433,1.8674e-05,-0.000223107
3.95e-05,2.24565,0.198837,-0.000204681,-0.000204681,3.84967e-05,-0.000243178
3.96e-05,2.24625,0.194987,-0.000205127,-0.000205127,5.79345e-05,-0.000263061
3.97e-05,2.24686,0.189193,-0.000205767,-0.000205767,7.6793e-05,-0.00028256
3.98e-05,2.24747,0.181514,-0.000206596,-0.000206596,9.48835e-05,-0.000301479
3.99e-05,2.24808,0.172026,-0.000207606,-0.000207606,0.000112025,-0.000319631
4e-05,2.24869,0.160823,-0.000208787,-0.000208787,0.000128047,-0.000336833
4.01e-05,2.2493,0.148019,-0.000210128,-0.000210128,0.000142788,-0.000352916
4.02e-05,2.24991,0.13374,-0.000211617,-0.000211617,0.000156101,-0.000367718
4.03e-05,2.25052,0.11813,-0.000213239,-0.000213239,0.000167853,-0.000381092
4.04e-05,2.25112,0.101344,-0.000214978,-0.000214978,0.000177927,-0.000392905
4.05e-05,2.25173,0.0835518,-0.000216818,-0.000216818,0.000186221,-0.000403039
4.06e-05,2.25234,0.0649297,-0.000218741,-0.000218741,0.000192653,-0.000411394
4.07e-05,2.25295,0.0456644,-0.000220728,-0.000220728,0.000197159,-0.000417887
4.08e-05,2.25356,0.0259485,-0.000222761,-0.000222761,0.000199693,-0.000422454
4.09e-05,2.25416,0.00597923,-0.000224818,-0.000224818,0.00020023,-0.000425048
4.1e-05,2.25477,-0.0140438,-0.000226881,-0.000226881,0.000198765,-0.000425646
4.11e-05,2.25538,-0.0339203,-0.00022893,-0.00022893,0.000195312,-0.000424242
4.12e-05,2.25599,-0.0534515,-0.000230944,-0.000230944,0.000189906,-0.00042085
4.13e-05,2.25659,-0.0724421,-0.000232904,-0.000232904,0.000182601,-0.000415505
4.14e-05,2.2572,-0.0907022,-0.00023479,-0.00023479,0.00017347,-0.000408261
4.15e-05,2.25781,-0.108049,-0.000236586,-0.000236586,0.000162605,-0.00039919
4.16e-05,2.25841,-0.12431,-0.000238272,-0.000238272,0.000150113,-0.000388385
4.17e-05,2.25902,-0.139321,-0.000239834,-0.000239834,0.00013612,-0.000375954
4.18e-05,2.25963,-0.152933,-0.000241256,-0.000241256,0.000120766,-0.000362022
4.19e-05,2.26023,-0.16501,-0.000242524,-0.000242524,0.000104205,-0.000346729
4.2e-05,2.26084,-0.17543,-0.000243627,-0.000243627,8.66009e-05,-0.000330228
4.21e-05,2.26145,-0.18409,-0.000244554,-0.000244554,6.81312e-05,-0.000312685
4.22e-05,2.26205,-0.190903,-0.000245296,-0.000245296,4.89803e-05,-0.000294276
4.23e-05,2.26266,-0.195801,-0.000245846,-0.000245846,2.93395e-05,-0.000275186
4.24e-05,2.26327,-0.198735,-0.0002462,-0.0002462,9.40535e-06,-0.000255606
4.25e-05,2.26387,-0.199676,-0.000246355,-0.000246355,-1.06228e-05,-0.000235732
4.26e-05,2.26448,-0.198614,-0.000246309,-0.000246309,-3.05448e-05,-0.000215764
4.27e-05,2.26508,-0.195559,-0.000246064,-0.000246064,-5.01613e-05,-0.000195903
4.28e-05,2.26569,-0.190543,-0.000245623,-0.000245623,-6.92762e-05,-0.000176347
4.29e-05,2.2663,-0.183615,-0.000244991,-0.000244991,-8.76983e-05,-0.000157293
4.3e-05,2.2669,-0.174846,-0.000244175,-0.000244175,-0.000105243,-0.000138931
4.31e-05,2.26751,-0.164321,-0.000243183,-0.000243183,-0.000121736,-0.000121447
4.32e-05,2.26811,-0.152148,-0.000242026,-0.000242026,-0.000137011,-0.000105015
4.33e-05,2.26872,-0.138446,-0.000240716,-0.000240716,-0.000150917,-8.97999e-05
4.34e-05,2.26932,-0.123355,-0.000239268,-0.000239268,-0.000163313,-7.59553e-05
4.35e-05,2.26993,-0.107024,-0.000237695,-0.000237695,-0.000174075,-6.36198e-05
4.36e-05,2.27053,-0.089616,-0.000236015,-0.000236015,-0.000183097,-5.29175e-05
4.37e-05,2.27114,-0.0713062,-0.000234244,-0.000234244,-0.000190289,-4.39559e-05
4.38e-05,2.27174,-0.0522774,-0.000232402,-0.000232402,-0.000195577,-3.68252e-05
4.39e-05,2.27235,-0.0327197,-0.000230507,-0.000230507,-0.000198909,-3.15975e-05
4.4e-05,2.27295,-0.0128288,-0.000228578,-0.000228578,-0.000200253,-2.83255e-05
4.41e-05,2.27356,0.00719646,-0.000226636,-0.000226636,-0.000199593,-2.70426e-05
4.42e-05,2.27416,0.0271558,-0.0002247,-0.0002247,-0.000196938,-2.77623e-05
4.43e-05,2.27476,0.0468496,-0.000222792,-0.000222792,-0.000192314,-3.04779e-05
4.44e-05,2.27537,0.066081,-0.000220929,-0.000220929,-0.000185766,-3.51628e-05
4.45e-05,2.27597,0.0846576,-0.000219132,-0.000219132,-0.000177361,-4.17709e-05
4.46e-05,2.27658,0.102394,-0.000217418,-0.000217418,-0.000167182,-5.02367e-05
4.47e-05,2.27718,0.119112,-0.000215807,-0.000215807,-0.000155331,-6.04761e-05
4.48e-05,2.27778,0.134645,-0.000214314,-0.000214314,-0.000141927,-7.23872e-05
4.49e-05,2.27839,0.148838,-0.000212955,-0.000212955,-0.000127103,-8.58517e-05
4.5e-05,2.27899,0.161548,-0.000211744,-0.000211744,-0.000111009,-0.000100735
4.51e-05,2.27959,0.172649,-0.000210695,-0.000210695,-9.38043e-05,-0.00011689
4.52e-05,2.2802,0.182029,-0.000209817,-0.000209817,-7.56617e-05,-0.000134155
4.53e-05,2.2808,0.189595,-0.000209121,-0.000209121,-5.67625e-05,-0.000152358
4.54e-05,2.2814,0.195272,-0.000208613,-0.000208613,-3.72956e-05,-0.000171318
4.55e-05,2.28201,0.199001,-0.000208301,-0.000208301,-1.74558e-05,-0.000190845
4.56e-05,2.28261,0.200747,-0.000208186,-0.000208186,2.55862e-06,-0.000210745
4.57e-05,2.28321,0.200491,-0.000208272,-0.000208272,2.25474e-05,-0.00023082
4.58e-05,2.28381,0.198236,-0.000208558,-0.000208558,4.23108e-05,-0.000250869
4.59e-05,2.28442,0.194005,-0.000209041,-0.000209041,6.16511e-05,-0.000270692
4.6e-05,2.28502,0.18784,-0.000209718,-0.000209718,8.03748e-05,-0.000290093
4.61e-05,2.28562,0.179802,-0.000210582,-0.000210582,9.82949e-05,-0.000308877
4.62e-05,2.28622,0.169973,-0.000211625,-0.000211625,0.000115232,-0.000326857
4.63e-05,2.28683,0.15845,-0.000212838,-0.000212838,0.000131017,-0.000343854
4.64e-05,2.28743,0.145348,-0.000214208,-0.000214208,0.000145491,-0.000359699
4.65e-05,2.28803,0.130799,-0.000215723,-0.000215723,0.000158511,-0.000374234
4.66e-05,2.28863,0.114948,-0.000217368,-0.000217368,0.000169946,-0.000387314
4.67e-05,2.28923,0.0979533,-0.000219128,-0.000219128,0.000179681,-0.000398809
4.68e-05,2.28983,0.0799852,-0.000220985,-0.000220985,0.000187619,-0.000408604
4.69e-05,2.29043,0.0612233,-0.000222921,-0.000222921,0.000193681,-0.000416603
4.7e-05,2.29104,0.0418551,-0.000224918,-0.000224918,0.000197807,-0.000422725
4.71e-05,2.29164,0.0220745,-0.000226956,-0.000226956,0.000199954,-0.00042691
4.72e-05,2.29224,0.00207904,-0.000229016,-0.000229016,0.000200102,-0.000429118
4.73e-05,2.29284,-0.0179312,-0.000231077,-0.000231077,0.000198249,-0.000429326
4.74e-05,2.29344,-0.037756,-0.00023312,-0.00023312,0.000194413,-0.000427533
4.75e-05,2.29404,-0.0571974,-0.000235124,-0.000235124,0.000188633,-0.000423757
4.76e-05,2.29464,-0.0760607,-0.00023707,-0.00023707,0.000180967,-0.000418037
4.77e-05,2.29524,-0.0941574,-0.00023894,-0.00023894,0.000171491,-0.000410431
4.78e-05,2.29584,-0.111307,-0.000240715,-0.000240715,0.000160301,-0.000401016
4.79e-05,2.29644,-0.127337,-0.000242378,-0.000242378,0.000147507,-0.000389885
4.8e-05,2.29704,-0.142087,-0.000243913,-0.000243913,0.000133238,-0.000377151
4.81e-05,2.29764,-0.155411,-0.000245305,-0.000245305,0.000117637,-0.000362943
4.82e-05,2.29824,-0.167175,-0.000246542,-0.000246542,0.00010086,-0.000347401
4.83e-05,2.29884,-0.177261,-0.00024761,-0.00024761,8.30737e-05,-0.000330684
4.84e-05,2.29944,-0.185568,-0.000248501,-0.000248501,6.44569e-05,-0.000312958
4.85e-05,2.30004,-0.192014,-0.000249205,-0.000249205,4.51956e-05,-0.000294401
4.86e-05,2.30064,-0.196534,-0.000249717,-0.000249717,2.54823e-05,-0.0002752
4.87e-05,2.30124,-0.199082,-0.000250032,-0.000250032,5.51423e-06,-0.000255546
4.88e-05,2.30184,-0.199633,-0.000250147,-0.000250147,-1.4509e-05,-0.000235638
4.89e-05,2.30244,-0.198182,-0.000250062,-0.000250062,-3.43871e-05,-0.000215675
4.9e-05,2.30304,-0.194744,-0.000249778,-0.000249778,-5.39214e-05,-0.000195857
4.91e-05,2.30363,-0.189351,-0.000249299,-0.000249299,-7.29164e-05,-0.000176382
4.92e-05,2.30423,-0.18206,-0.000248629,-0.000248629,-9.11822e-05,-0.000157447
4.93e-05,2.30483,-0.172942,-0.000247777,-0.000247777,-0.000108536,-0.000139241
4.94e-05,2.30543,-0.162088,-0.000246752,-0.000246752,-0.000124805,-0.000121947
4.95e-05,2.30603,-0.149607,-0.000245564,-0.000245564,-0.000139825,-0.000105738
4.96e-05,2.30663,-0.135625,-0.000244225,-0.000244225,-0.000153448,-9.07774e-05
4.97e-05,2.30722,-0.12028,-0.00024275,-0.00024275,-0.000165536,-7.72149e-05
4.98e-05,2.30782,-0.103727,-0.000241155,-0.000241155,-0.000175968,-6.51869e-05
4.99e-05,2.30842,-0.0861298,-0.000239455,-0.000239455,-0.000184641,-5.48142e-05
5e-05,2.30902,-0.0676657,-0.000237668,-0.000237668,-0.000191467,-4.62012e-05
5.01e-05,2.30961,-0.048519,-0.000235813,-0.000235813,-0.000196379,-3.94346e-05
5.02e-05,2.31021,-0.0288811,-0.000233909,-0.000233909,-0.000199327,-3.45827e-05
5.03e-05,2.31081,-0.00894849,-0.000231976,-0.000231976,-0.000200281,-3.16946e-05
5.04e-05,2.31141,0.0110796,-0.000230033,-0.000230033,-0.000199233,-3.07998e-05
5.05e-05,2.312,0.0310029,-0.0002281,-0.0002281,-0.000196192,-3.19077e-05
5.06e-05,2.3126,0.0506221,-0.000226198,-0.000226198,-0.00019119,-3.5008e-05
5.07e-05,2.3132,0.0697411,-0.000224346,-0.000224346,-0.000184275,-4.00702e-05
5.08e-05,2.31379,0.0881687,-0.000222562,-0.000222562,-0.000175518,-4.70444e-05
5.09e-05,2.31439,0.10572,-0.000220867,-0.000220867,-0.000165006,-5.58612e-05
5.1e-05,2.31499,0.122221,-0.000219277,-0.000219277,-0.000152843,-6.64333e-05
5.11e-05,2.31558,0.137505,-0.000217808,-0.000217808,-0.000139152,-7.86554e-05
5.12e-05,2.31618,0.151421,-0.000216476,-0.000216476,-0.00012407,-9.24059e-05
5.13e-05,2.31677,0.163828,-0.000215295,-0.000215295,-0.000107747,-0.000107548
5.14e-05,2.31737,0.174602,-0.000214277,-0.000214277,-9.03461e-05,-0.000123931
5.15e-05,2.31797,0.183637,-0.000213433,-0.000213433,-7.2042e-05,-0.000141391
5.16e-05,2.31856,0.190841,-0.000212772,-0.000212772,-5.30175e-05,-0.000159755
5.17e-05,2.31916,0.196143,-0.000212301,-0.000212301,-3.34627e-05,-0.000178839
5.18e-05,2.31975,0.199489,-0.000212026,-0.000212026,-1.35734e-05,-0.000198453
5.19e-05,2.32035,0.200846,-0.00021195,-0.00021195,6.45175e-06,-0.000218402
5.2e-05,2.32094,0.200201,-0.000212074,-0.000212074,2.64124e-05,-0.000238487
5.21e-05,2.32154,0.19756,-0.000212398,-0.000212398,4.61089e-05,-0.000258507
5.22e-05,2.32213,0.192949,-0.000212918,-0.000212918,6.53443e-05,-0.000278263
5.23e-05,2.32273,0.186415,-0.000213631,-0.000213631,8.39263e-05,-0.000297558
5.24e-05,2.32332,0.178022,-0.00021453,-0.00021453,0.000101669,-0.000316199
5.25e-05,2.32392,0.167855,-0.000215606,-0.000215606,0.000118395,-0.000334001
5.26e-05,2.32451,0.156016,-0.00021685,-0.00021685,0.000133937,-0.000350787
5.27e-05,2.32511,0.142622,-0.000218248,-0.000218248,0.00014814,-0.000366388
5.28e-05,2.3257,0.127808,-0.000219789,-0.000219789,0.000160861,-0.000380651
5.29e-05,2.32629,0.111722,-0.000221457,-0.000221457,0.000171974,-0.000393431
5.3e-05,2.32689,0.0945244,-0.000223236,-0.000223236,0.000181367,-0.000404604
5.31e-05,2.32748,0.0763877,-0.000225109,-0.000225109,0.000188947,-0.000414056
5.32e-05,2.32808,0.057493,-0.000227058,-0.000227058,0.000194637,-0.000421695
5.33e-05,2.32867,0.0380294,-0.000229064,-0.000229064,0.00019838,-0.000427444
5.34e-05,2.32926,0.0181913,-0.000231107,-0.000231107,0.00020014,-0.000431247
5.35e-05,2.32986,-0.00182265,-0.000233168,-0.000233168,0.000199898,-0.000433066
5.36e-05,2.33045,-0.0218125,-0.000235226,-0.000235226,0.000197658,-0.000432884
5.37e-05,2.33104,-0.0415783,-0.000237262,-0.000237262,0.000193441,-0.000430703
5.38e-05,2.33163,-0.0609223,-0.000239256,-0.000239256,0.000187289,-0.000426545
5.39e-05,2.33223,-0.0796512,-0.000241188,-0.000241188,0.000179265,-0.000420453
5.4e-05,2.33282,-0.0975777,-0.00024304,-0.00024304,0.000169448,-0.000412487
5.41e-05,2.33341,-0.114522,-0.000244793,-0.000244793,0.000157936,-0.00040273
5.42e-05,2.334,-0.130316,-0.000246432,-0.000246432,0.000144845,-0.000391277
5.43e-05,2.3346,-0.144801,-0.00024794,-0.00024794,0.000130306,-0.000378246
5.44e-05,2.33519,-0.157831,-0.000249302,-0.000249302,0.000114464,-0.000363766
5.45e-05,2.33578,-0.169278,-0.000250506,-0.000250506,9.74768e-05,-0.000347983
5.46e-05,2.33637,-0.179025,-0.00025154,-0.00025154,7.95151e-05,-0.000331055
5.47e-05,2.33696,-0.186977,-0.000252394,-0.000252394,6.07583e-05,-0.000313152
5.48e-05,2.33756,-0.193053,-0.000253061,-0.000253061,4.13939e-05,-0.000294455
5.49e-05,2.33815,-0.197192,-0.000253534,-0.000253534,2.16155e-05,-0.000275149
5.5e-05,2.33874,-0.199354,-0.000253809,-0.000253809,1.62103e-06,-0.00025543
5.51e-05,2.33933,-0.199516,-0.000253884,-0.000253884,-1.83897e-05,-0.000235495
5.52e-05,2.33992,-0.197677,-0.00025376,-0.00025376,-3.82164e-05,-0.000215543
5.53e-05,2.34051,-0.193855,-0.000253437,-0.000253437,-5.7661e-05,-0.000195776
5.54e-05,2.3411,-0.188089,-0.000252919,-0.000252919,-7.6529e-05,-0.00017639
5.55e-05,2.34169,-0.180436,-0.000252213,-0.000252213,-9.46317e-05,-0.000157581
5.56e-05,2.34228,-0.170973,-0.000251326,-0.000251326,-0.000111788,-0.000139538
5.57e-05,2.34287,-0.159794,-0.000250267,-0.000250267,-0.000127826,-0.00012244
5.58e-05,2.34346,-0.147011,-0.000249047,-0.000249047,-0.000142587,-0.000106461
5.59e-05,2.34405,-0.132753,-0.000247681,-0.000247681,-0.000155921,-9.17597e-05
5.6e-05,2.34464,-0.117161,-0.00024618,-0.00024618,-0.000167696,-7.84844e-05
5.61e-05,2.34523,-0.100391,-0.000244562,-0.000244562,-0.000177794,-6.67683e-05
5.62e-05,2.34582,-0.0826117,-0.000242843,-0.000242843,-0.000186114,-5.67292e-05
5.63e-05,2.34641,-0.0640003,-0.000241041,-0.000241041,-0.000192573,-4.8468e-05
5.64e-05,2.347,-0.044743,-0.000239174,-0.000239174,-0.000197106,-4.2068e-05
5.65e-05,2.34759,-0.0250324,-0.000237262,-0.000237262,-0.000199669,-3.75937e-05
5.66e-05,2.34818,-0.00506551,-0.000235324,-0.000235324,-0.000200234,-3.50905e-05
5.67e-05,2.34877,0.0149579,-0.000233381,-0.000233381,-0.000198797,-3.45839e-05
5.68e-05,2.34936,0.0348376,-0.000231452,-0.000231452,-0.000195372,-3.60797e-05
5.69e-05,2.34995,0.0543748,-0.000229557,-0.000229557,-0.000189994,-3.95635e-05
5.7e-05,2.35053,0.0733742,-0.000227716,-0.000227716,-0.000182715,-4.5001e-05
5.71e-05,2.35112,0.0916457,-0.000225948,-0.000225948,-0.000173609,-5.23384e-05
5.72e-05,2.35171,0.109007,-0.00022427,-0.00022427,-0.000162767,-6.15029e-05
5.73e-05,2.3523,0.125283,-0.000222702,-0.000222702,-0.000150298,-7.24036e-05
5.74e-05,2.35289,0.140313,-0.000221257,-0.000221257,-0.000136325,-8.49319e-05
5.75e-05,2.35347,0.153946,-0.000219953,-0.000219953,-0.00012099,-9.89633e-05
5.76e-05,2.35406,0.166045,-0.000218802,-0.000218802,-0.000104444,-0.000114358
5.77e-05,2.35465,0.176489,-0.000217816,-0.000217816,-8.68538e-05,-0.000130962
5.78e-05,2.35524,0.185174,-0.000217006,-0.000217006,-6.83951e-05,-0.000148611
5.79e-05,2.35582,0.192014,-0.000216381,-0.000216381,-4.92524e-05,-0.000167129
5.8e-05,2.35641,0.196939,-0.000215947,-0.000215947,-2.96172e-05,-0.00018633
5.81e-05,2.357,0.199901,-0.00021571,-0.00021571,-9.68582e-06,-0.000206024
